T,X,Y
2.794000,35.918972,4.502290
2.795000,35.931827,4.490192
2.796000,35.944683,4.478084
2.797000,35.957539,4.465967
2.798000,35.970395,4.453839
2.799000,35.983250,4.441702
2.800000,35.996106,4.429555
2.801000,36.008962,4.417398
2.802000,36.021818,4.405231
2.803000,36.034673,4.393055
2.804000,36.047529,4.380868
2.805000,36.060385,4.368672
2.806000,36.073241,4.356466
2.807000,36.086096,4.344250
2.808000,36.098952,4.332025
2.809000,36.111808,4.319789
2.810000,36.124664,4.307544
2.811000,36.137519,4.295289
2.812000,36.150375,4.283024
2.813000,36.163231,4.270750
2.814000,36.176087,4.258465
2.815000,36.188942,4.246171
2.816000,36.201798,4.233867
2.817000,36.214654,4.221553
2.818000,36.227510,4.209229
2.819000,36.240365,4.196896
2.820000,36.253221,4.184552
2.821000,36.266077,4.172199
2.822000,36.278933,4.159836
2.823000,36.291788,4.147464
2.824000,36.304644,4.135081
2.825000,36.317500,4.122689
2.826000,36.330356,4.110287
2.827000,36.343211,4.097875
2.828000,36.356067,4.085453
2.829000,36.368923,4.073021
2.830000,36.381779,4.060580
2.831000,36.394634,4.048129
2.832000,36.407490,4.035668
2.833000,36.420346,4.023197
2.834000,36.433202,4.010716
2.835000,36.446057,3.998226
2.836000,36.458913,3.985725
2.837000,36.471769,3.973215
2.838000,36.484625,3.960695
2.839000,36.497480,3.948166
2.840000,36.510336,3.935626
2.841000,36.523192,3.923077
2.842000,36.536048,3.910518
2.843000,36.548903,3.897949
2.844000,36.561759,3.885370
2.845000,36.574615,3.872781
2.846000,36.587471,3.860183
2.847000,36.600326,3.847575
2.848000,36.613182,3.834957
2.849000,36.626038,3.822329
2.850000,36.638894,3.809692
2.851000,36.651750,3.797044
2.852000,36.664605,3.784387
2.853000,36.677461,3.771720
2.854000,36.690317,3.759043
2.855000,36.703173,3.746356
2.856000,36.716028,3.733660
2.857000,36.728884,3.720954
2.858000,36.741740,3.708237
2.859000,36.754596,3.695512
2.860000,36.767451,3.682776
2.861000,36.780307,3.670030
2.862000,36.793163,3.657275
2.863000,36.806019,3.644510
2.864000,36.818874,3.631735
2.865000,36.831730,3.618950
2.866000,36.844586,3.606156
2.867000,36.857442,3.593351
2.868000,36.870297,3.580537
2.869000,36.883153,3.567713
2.870000,36.896009,3.554879
2.871000,36.908865,3.542036
2.872000,36.921720,3.529182
2.873000,36.934576,3.516319
2.874000,36.947432,3.503446
2.875000,36.960288,3.490563
2.876000,36.973143,3.477670
2.877000,36.985999,3.464768
2.878000,36.998855,3.451856
2.879000,37.011711,3.438933
2.880000,37.024566,3.426002
2.881000,37.037422,3.413060
2.882000,37.050278,3.400108
2.883000,37.063134,3.387147
2.884000,37.075989,3.374176
2.885000,37.088845,3.361195
2.886000,37.101701,3.348204
2.887000,37.114557,3.335203
2.888000,37.127412,3.322193
2.889000,37.140268,3.309173
2.890000,37.153124,3.296143
2.891000,37.165980,3.283103
2.892000,37.178835,3.270053
2.893000,37.191691,3.256994
2.894000,37.204547,3.243925
2.895000,37.217403,3.230846
2.896000,37.230258,3.217757
2.897000,37.243114,3.204658
2.898000,37.255970,3.191550
2.899000,37.268826,3.178431
2.900000,37.281681,3.165303
2.901000,37.294537,3.152165
2.902000,37.307393,3.139018
2.903000,37.320249,3.125860
2.904000,37.333104,3.112693
2.905000,37.345960,3.099515
2.906000,37.358816,3.086329
2.907000,37.371672,3.073132
2.908000,37.384527,3.059925
2.909000,37.397383,3.046709
2.910000,37.410239,3.033483
2.911000,37.423095,3.020247
2.912000,37.435950,3.007001
2.913000,37.448806,2.993745
2.914000,37.461662,2.980480
2.915000,37.474518,2.967204
2.916000,37.487373,2.953919
2.917000,37.500229,2.940624
2.918000,37.513085,2.927320
2.919000,37.525941,2.914005
2.920000,37.538796,2.900681
2.921000,37.551652,2.887347
2.922000,37.564508,2.874003
2.923000,37.577364,2.860649
2.924000,37.590219,2.847286
2.925000,37.603075,2.833912
2.926000,37.615931,2.820529
2.927000,37.628787,2.807136
2.928000,37.641642,2.793733
2.929000,37.654498,2.780321
2.930000,37.667354,2.766898
2.931000,37.680210,2.753466
2.932000,37.693065,2.740024
2.933000,37.705921,2.726572
2.934000,37.718777,2.713110
2.935000,37.731633,2.699639
2.936000,37.744488,2.686158
2.937000,37.757344,2.672667
2.938000,37.770200,2.659166
2.939000,37.783056,2.645655
2.940000,37.795911,2.632135
2.941000,37.808767,2.618604
2.942000,37.821623,2.605064
2.943000,37.834479,2.591514
2.944000,37.847334,2.577954
2.945000,37.860190,2.564385
2.946000,37.873046,2.550805
2.947000,37.885902,2.537216
2.948000,37.898757,2.523617
2.949000,37.911613,2.510009
2.950000,37.924469,2.496390
2.951000,37.937325,2.482761
2.952000,37.950180,2.469123
2.953000,37.963036,2.455475
2.954000,37.975892,2.441817
2.955000,37.988748,2.428150
2.956000,38.001603,2.414472
2.957000,38.014459,2.400785
2.958000,38.027315,2.387088
2.959000,38.040171,2.373381
2.960000,38.053026,2.359664
2.961000,38.065882,2.345938
2.962000,38.078738,2.332201
2.963000,38.091594,2.318455
2.964000,38.104450,2.304699
2.965000,38.117305,2.290934
2.966000,38.130161,2.277158
2.967000,38.143017,2.263373
2.968000,38.155873,2.249577
2.969000,38.168728,2.235772
2.970000,38.181584,2.221958
2.971000,38.194440,2.208133
2.972000,38.207296,2.194299
2.973000,38.220151,2.180454
2.974000,38.233007,2.166600
2.975000,38.245863,2.152736
2.976000,38.258719,2.138863
2.977000,38.271574,2.124979
2.978000,38.284430,2.111086
2.979000,38.297286,2.097183
2.980000,38.310142,2.083270
2.981000,38.322997,2.069347
2.982000,38.335853,2.055415
2.983000,38.348709,2.041472
2.984000,38.361565,2.027520
2.985000,38.374420,2.013558
2.986000,38.387276,1.999586
2.987000,38.400132,1.985605
2.988000,38.412988,1.971613
2.989000,38.425843,1.957612
2.990000,38.438699,1.943601
2.991000,38.451555,1.929580
2.992000,38.464411,1.915550
2.993000,38.477266,1.901509
2.994000,38.490122,1.887459
2.995000,38.502978,1.873399
2.996000,38.515834,1.859329
2.997000,38.528689,1.845249
2.998000,38.541545,1.831160
2.999000,38.554401,1.817061
3.000000,38.567257,1.802952
3.001000,38.580112,1.788833
3.002000,38.592968,1.774704
3.003000,38.605824,1.760565
3.004000,38.618680,1.746417
3.005000,38.631535,1.732259
3.006000,38.644391,1.718091
3.007000,38.657247,1.703913
3.008000,38.670103,1.689726
3.009000,38.682958,1.675528
3.010000,38.695814,1.661321
3.011000,38.708670,1.647104
3.012000,38.721526,1.632877
3.013000,38.734381,1.618640
3.014000,38.747237,1.604394
3.015000,38.760093,1.590138
3.016000,38.772949,1.575872
3.017000,38.785804,1.561596
3.018000,38.798660,1.547310
3.019000,38.811516,1.533015
3.020000,38.824372,1.518709
3.021000,38.837227,1.504394
3.022000,38.850083,1.490069
3.023000,38.862939,1.475734
3.024000,38.875795,1.461390
3.025000,38.888650,1.447036
3.026000,38.901506,1.432671
3.027000,38.914362,1.418297
3.028000,38.927218,1.403914
3.029000,38.940073,1.389520
3.030000,38.952929,1.375117
3.031000,38.965785,1.360703
3.032000,38.978641,1.346280
3.033000,38.991496,1.331848
3.034000,39.004352,1.317405
3.035000,39.017208,1.302952
3.036000,39.030064,1.288490
3.037000,39.042919,1.274018
3.038000,39.055775,1.259536
3.039000,39.068631,1.245044
3.040000,39.081487,1.230543
3.041000,39.094342,1.216032
3.042000,39.107198,1.201510
3.043000,39.120054,1.186980
3.044000,39.132910,1.172439
3.045000,39.145765,1.157888
3.046000,39.158621,1.143328
3.047000,39.171477,1.128758
3.048000,39.184333,1.114178
3.049000,39.197188,1.099588
3.050000,39.210044,1.084988
3.051000,39.222900,1.070379
3.052000,39.235756,1.055760
3.053000,39.248611,1.041131
3.054000,39.261467,1.026492
3.055000,39.274323,1.011843
3.056000,39.287179,0.997185
3.057000,39.300034,0.982516
3.058000,39.312890,0.967838
3.059000,39.325746,0.953150
3.060000,39.338602,0.938453
3.061000,39.351457,0.923745
3.062000,39.364313,0.909028
3.063000,39.377169,0.894301
3.064000,39.390025,0.879564
3.065000,39.402880,0.864817
3.066000,39.415736,0.850060
3.067000,39.428592,0.835294
3.068000,39.441448,0.820518
3.069000,39.454303,0.805732
3.070000,39.467159,0.790936
3.071000,39.480015,0.776130
3.072000,39.492871,0.761315
3.073000,39.505726,0.746490
3.074000,39.518582,0.731655
3.075000,39.531438,0.716810
3.076000,39.544294,0.701955
3.077000,39.557150,0.687091
3.078000,39.570005,0.672216
3.079000,39.582861,0.657332
3.080000,39.595717,0.642438
3.081000,39.608573,0.627535
3.082000,39.621428,0.612621
3.083000,39.634284,0.597698
3.084000,39.647140,0.582765
3.085000,39.659996,0.567822
3.086000,39.672851,0.552869
3.087000,39.685707,0.537906
3.088000,39.698563,0.522934
3.089000,39.711419,0.507952
3.090000,39.724274,0.492960
3.091000,39.737130,0.477958
3.092000,39.749986,0.462946
3.093000,39.762842,0.447925
3.094000,39.775697,0.432893
3.095000,39.788553,0.417852
3.096000,39.801409,0.402802
3.097000,39.814265,0.387741
3.098000,39.827120,0.372670
3.099000,39.839976,0.357590
3.100000,39.852832,0.342500
3.101000,39.865688,0.327400
3.102000,39.878543,0.312290
3.103000,39.891399,0.297171
3.104000,39.904255,0.282041
3.105000,39.917111,0.266902
3.106000,39.929966,0.251753
3.107000,39.942822,0.236595
3.108000,39.955678,0.221426
3.109000,39.968534,0.206248
3.110000,39.981389,0.191059
3.111000,39.994245,0.175861
3.112000,40.007101,0.160653
3.113000,40.019957,0.145436
3.114000,40.032812,0.130208
3.115000,40.045668,0.114971
3.116000,40.058524,0.099724
3.117000,40.071380,0.084467
3.118000,40.084235,0.069200
3.119000,40.097091,0.053924
3.120000,40.109947,0.038638
3.121000,40.122803,0.023342
3.122000,40.135658,0.008036
